2025-04-10T16:16:38+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.47, 0.59, 0.61
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinExp/10485760/10485760/512/iterations:5",5,5.23462,5.2345,ms,,,,,,819188,5.36871e+09
"BM_JoinExp/10485760/10485760/1024/iterations:5",5,2.56278,2.56257,ms,,,,,,450548,1.07374e+10
"BM_JoinExp/10485760/10485760/2048/iterations:5",5,1.33723,1.33707,ms,,,,,,245748,2.14748e+10
"BM_JoinExp/52428800/52428800/1/iterations:5",5,473.653,473.586,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinExp/52428800/52428800/2/iterations:5",5,439.135,439.077,ms,,,,,,2.09715e+08,1.04858e+08
"BM_JoinExp/52428800/52428800/4/iterations:5",5,279.728,279.733,ms,,,,,,1.57286e+08,2.09715e+08
"BM_JoinExp/52428800/52428800/8/iterations:5",5,175.46,175.441,ms,,,,,,1.04858e+08,4.1943e+08
"BM_JoinExp/52428800/52428800/16/iterations:5",5,106.39,106.379,ms,,,,,,6.5536e+07,8.38861e+08
"BM_JoinExp/52428800/52428800/32/iterations:5",5,83.2318,83.2119,ms,,,,,,3.93216e+07,1.67772e+09
"BM_JoinExp/52428800/52428800/64/iterations:5",5,79.8191,79.8205,ms,,,,,,2.29376e+07,3.35544e+09
"BM_JoinExp/52428800/52428800/128/iterations:5",5,82.5189,82.5094,ms,,,,,,1.31072e+07,6.71089e+09
"BM_JoinExp/52428800/52428800/256/iterations:5",5,53.5161,53.4868,ms,,,,,,7.37279e+06,1.34218e+10
"BM_JoinExp/52428800/52428800/512/iterations:5",5,27.2682,27.2557,ms,,,,,,4.09599e+06,2.68435e+10
"BM_JoinExp/52428800/52428800/1024/iterations:5",5,14.7455,14.7457,ms,,,,,,2.25279e+06,5.36871e+10
"BM_JoinExp/52428800/52428800/2048/iterations:5",5,8.30418,8.30418,ms,,,,,,1.22879e+06,1.07374e+11
