2025-04-11T12:48:37+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.37, 0.12, 0.19
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinBin/52428800/52428800/80/iterations:5",5,2253.13,2253.01,ms,,,,,,1.7684e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/90/iterations:5",5,2060.04,2059.6,ms,,,,,,1.64219e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/99/iterations:5",5,1860.5,1860.2,ms,,,,,,1.52124e+09,5.24288e+07
"BM_JoinExp/1048576/1048576/1/iterations:5",5,13.7735,13.7736,ms,,,,,,2.11379e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/20/iterations:5",5,13.7758,13.776,ms,,,,,,2.1159e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/30/iterations:5",5,13.7033,13.7035,ms,,,,,,2.11603e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/40/iterations:5",5,13.5228,13.523,ms,,,,,,2.10829e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/50/iterations:5",5,13.1693,13.1695,ms,,,,,,2.08351e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/60/iterations:5",5,12.4657,12.4202,ms,,,,,,2.0324e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/70/iterations:5",5,11.5798,11.579,ms,,,,,,1.94598e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/80/iterations:5",5,10.1527,10.1528,ms,,,,,,1.81889e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/90/iterations:5",5,8.60754,8.60768,ms,,,,,,1.65478e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/99/iterations:5",5,7.12316,7.12323,ms,,,,,,1.49532e+06,1.04858e+06
"BM_JoinExp/10485760/10485760/1/iterations:5",5,139.78,139.781,ms,,,,,,2.11376e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/20/iterations:5",5,139.35,139.353,ms,,,,,,2.11588e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/30/iterations:5",5,138.528,138.52,ms,,,,,,2.11602e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/40/iterations:5",5,136.723,136.725,ms,,,,,,2.10803e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/50/iterations:5",5,132.426,132.428,ms,,,,,,2.08292e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/60/iterations:5",5,125.86,125.844,ms,,,,,,2.03091e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/70/iterations:5",5,116.123,116.101,ms,,,,,,1.94127e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/80/iterations:5",5,102.577,102.579,ms,,,,,,1.80516e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/90/iterations:5",5,85.2627,85.2477,ms,,,,,,1.62498e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/99/iterations:5",5,68.6664,68.6664,ms,,,,,,1.44833e+07,1.04858e+07
"BM_JoinExp/52428800/52428800/1/iterations:5",5,699.45,699.423,ms,,,,,,1.05687e+08,5.24288e+07
"BM_JoinExp/52428800/52428800/20/iterations:5",5,701.399,701.354,ms,,,,,,1.05794e+08,5.24288e+07
"BM_JoinExp/52428800/52428800/30/iterations:5",5,695.993,695.862,ms,,,,,,1.05802e+08,5.24288e+07
"BM_JoinExp/52428800/52428800/40/iterations:5",5,685.594,685.405,ms,,,,,,1.054e+08,5.24288e+07
"BM_JoinExp/52428800/52428800/50/iterations:5",5,665.426,665.269,ms,,,,,,1.04141e+08,5.24288e+07
"BM_JoinExp/52428800/52428800/60/iterations:5",5,631.74,631.556,ms,,,,,,1.01524e+08,5.24288e+07
"BM_JoinExp/52428800/52428800/70/iterations:5",5,581.776,581.604,ms,,,,,,9.69695e+07,5.24288e+07
"BM_JoinExp/52428800/52428800/80/iterations:5",5,511.076,510.976,ms,,,,,,8.99388e+07,5.24288e+07
"BM_JoinExp/52428800/52428800/90/iterations:5",5,421.03,420.955,ms,,,,,,8.04334e+07,5.24288e+07
"BM_JoinExp/52428800/52428800/99/iterations:5",5,332.483,332.403,ms,,,,,,7.106e+07,5.24288e+07
