2025-04-10T16:10:19+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.57, 0.61, 0.59
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinLinBin128/52428800/52428800/1/iterations:5",5,461.23,461.054,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/2/iterations:5",5,252.051,251.957,ms,,,,,,7.86432e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/4/iterations:5",5,142.266,142.251,ms,,,,,,6.5536e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/8/iterations:5",5,89.2713,89.242,ms,,,,,,5.89824e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/16/iterations:5",5,63.4742,63.4573,ms,,,,,,5.57056e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/32/iterations:5",5,51.5013,51.4933,ms,,,,,,5.40672e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/64/iterations:5",5,45.7326,45.7192,ms,,,,,,5.3248e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/128/iterations:5",5,42.8075,42.7964,ms,,,,,,5.28384e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/256/iterations:5",5,92.2941,92.2957,ms,,,,,,3.13979e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/512/iterations:5",5,50.6164,50.6172,ms,,,,,,1.56931e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/1024/iterations:5",5,25.9897,25.9899,ms,,,,,,7.84645e+06,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/2048/iterations:5",5,12.7487,12.7488,ms,,,,,,3.92327e+06,5.24288e+07
"BM_JoinBin/1048576/1048576/1/iterations:5",5,42.0415,42.0422,ms,,,,,,3.98459e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/2/iterations:5",5,22.0852,22.0375,ms,,,,,,2.04473e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/4/iterations:5",5,11.2586,11.2425,ms,,,,,,1.01581e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/8/iterations:5",5,5.92542,5.92546,ms,,,,,,5.07906e+06,1.04858e+06
"BM_JoinBin/1048576/1048576/16/iterations:5",5,3.13438,3.13439,ms,,,,,,2.53545e+06,1.04858e+06
"BM_JoinBin/1048576/1048576/32/iterations:5",5,1.98266,1.98269,ms,,,,,,1.26569e+06,1.04858e+06
"BM_JoinBin/1048576/1048576/64/iterations:5",5,1.068,1.06799,ms,,,,,,632859,1.04858e+06
"BM_JoinBin/1048576/1048576/128/iterations:5",5,0.563761,0.563684,ms,,,,,,316702,1.04858e+06
"BM_JoinBin/1048576/1048576/256/iterations:5",5,0.338265,0.338237,ms,,,,,,158230,1.04858e+06
"BM_JoinBin/1048576/1048576/512/iterations:5",5,0.214125,0.214095,ms,,,,,,79094,1.04858e+06
"BM_JoinBin/1048576/1048576/1024/iterations:5",5,0.127994,0.127864,ms,,,,,,39579,1.04858e+06
"BM_JoinBin/1048576/1048576/2048/iterations:5",5,0.0668384,0.0667234,ms,,,,,,19794,1.04858e+06
"BM_JoinBin/10485760/10485760/1/iterations:5",5,510.559,510.283,ms,,,,,,4.69762e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/2/iterations:5",5,262.698,262.592,ms,,,,,,2.40124e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/4/iterations:5",5,138.404,138.374,ms,,,,,,1.20062e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/8/iterations:5",5,75.0496,75.0063,ms,,,,,,6.02931e+07,1.04858e+07
"BM_JoinBin/10485760/10485760/16/iterations:5",5,47.2064,47.2072,ms,,,,,,3.01466e+07,1.04858e+07
"BM_JoinBin/10485760/10485760/32/iterations:5",5,47.4889,47.4368,ms,,,,,,1.50569e+07,1.04858e+07
"BM_JoinBin/10485760/10485760/64/iterations:5",5,34.2081,34.1922,ms,,,,,,7.52643e+06,1.04858e+07
"BM_JoinBin/10485760/10485760/128/iterations:5",5,16.4047,16.4048,ms,,,,,,3.76528e+06,1.04858e+07
"BM_JoinBin/10485760/10485760/256/iterations:5",5,7.26319,7.26321,ms,,,,,,1.8819e+06,1.04858e+07
"BM_JoinBin/10485760/10485760/512/iterations:5",5,3.3097,3.30967,ms,,,,,,940633,1.04858e+07
"BM_JoinBin/10485760/10485760/1024/iterations:5",5,1.68807,1.68787,ms,,,,,,470451,1.04858e+07
"BM_JoinBin/10485760/10485760/2048/iterations:5",5,0.882659,0.882285,ms,,,,,,235211,1.04858e+07
"BM_JoinBin/52428800/52428800/1/iterations:5",5,2888.12,2886.98,ms,,,,,,2.59208e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/2/iterations:5",5,1504.3,1503.75,ms,,,,,,1.32225e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/4/iterations:5",5,785.679,785.395,ms,,,,,,6.60603e+08,5.24288e+07
"BM_JoinBin/52428800/52428800/8/iterations:5",5,447.789,447.654,ms,,,,,,3.30301e+08,5.24288e+07
"BM_JoinBin/52428800/52428800/16/iterations:5",5,313.607,313.484,ms,,,,,,1.64889e+08,5.24288e+07
"BM_JoinBin/52428800/52428800/32/iterations:5",5,323.642,323.538,ms,,,,,,8.23132e+07,5.24288e+07
"BM_JoinBin/52428800/52428800/64/iterations:5",5,212.384,212.339,ms,,,,,,4.11812e+07,5.24288e+07
"BM_JoinBin/52428800/52428800/128/iterations:5",5,120.413,120.337,ms,,,,,,2.0607e+07,5.24288e+07
"BM_JoinBin/52428800/52428800/256/iterations:5",5,64.5718,64.542,ms,,,,,,1.02938e+07,5.24288e+07
"BM_JoinBin/52428800/52428800/512/iterations:5",5,30.3821,30.3813,ms,,,,,,5.14614e+06,5.24288e+07
"BM_JoinBin/52428800/52428800/1024/iterations:5",5,13.2033,13.2034,ms,,,,,,2.5738e+06,5.24288e+07
"BM_JoinBin/52428800/52428800/2048/iterations:5",5,6.37616,6.3761,ms,,,,,,1.28678e+06,5.24288e+07
"BM_JoinExp/1048576/1048576/1/iterations:5",5,8.96485,8.9477,ms,,,,,,2.09715e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/2/iterations:5",5,6.15689,6.15699,ms,,,,,,2.62144e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/4/iterations:5",5,3.53408,3.53405,ms,,,,,,1.835e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/8/iterations:5",5,1.99653,1.99652,ms,,,,,,1.17964e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/16/iterations:5",5,1.12736,1.12738,ms,,,,,,720891,1.04858e+06
"BM_JoinExp/1048576/1048576/32/iterations:5",5,0.624575,0.624514,ms,,,,,,425979,1.04858e+06
"BM_JoinExp/1048576/1048576/64/iterations:5",5,0.397674,0.397664,ms,,,,,,245755,1.04858e+06
"BM_JoinExp/1048576/1048576/128/iterations:5",5,0.334127,0.334125,ms,,,,,,139259,1.04858e+06
"BM_JoinExp/1048576/1048576/256/iterations:5",5,0.209939,0.209875,ms,,,,,,77819,1.04858e+06
"BM_JoinExp/1048576/1048576/512/iterations:5",5,0.104061,0.103954,ms,,,,,,43003,1.04858e+06
"BM_JoinExp/1048576/1048576/1024/iterations:5",5,0.0543281,0.054211,ms,,,,,,23547,1.04858e+06
"BM_JoinExp/1048576/1048576/2048/iterations:5",5,0.0277333,0.0275964,ms,,,,,,12795,1.04858e+06
"BM_JoinExp/10485760/10485760/1/iterations:5",5,89.0581,89.0411,ms,,,,,,2.09715e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/2/iterations:5",5,62.5816,62.5144,ms,,,,,,2.62144e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/4/iterations:5",5,35.9161,35.9167,ms,,,,,,1.83501e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/8/iterations:5",5,21.2193,21.2196,ms,,,,,,1.17965e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/16/iterations:5",5,12.6593,12.6595,ms,,,,,,7.20896e+06,1.04858e+07
"BM_JoinExp/10485760/10485760/32/iterations:5",5,9.82029,9.8203,ms,,,,,,4.25984e+06,1.04858e+07
"BM_JoinExp/10485760/10485760/64/iterations:5",5,9.48938,9.47649,ms,,,,,,2.4576e+06,1.04858e+07
"BM_JoinExp/10485760/10485760/128/iterations:5",5,9.02784,8.99571,ms,,,,,,1.39264e+06,1.04858e+07
"BM_JoinExp/10485760/10485760/256/iterations:5",5,4.87501,4.84497,ms,,,,,,778235,1.04858e+07
"BM_JoinExp/10485760/10485760/512/iterations:5",5,2.7796,2.77946,ms,,,,,,430075,1.04858e+07
"BM_JoinExp/10485760/10485760/1024/iterations:5",5,1.37679,1.37657,ms,,,,,,235515,1.04858e+07
"BM_JoinExp/10485760/10485760/2048/iterations:5",5,0.75036,0.750074,ms,,,,,,127995,1.04858e+07
